iso3,label,sublabel,latitude,longitude
DK,HORSENS,,55.866667,9.85
DK,ARHUS,,56.15,10.216667
DK,GRENAA HAVN,,56.416667,10.933333
DK,FREDERIKSHAVN,,57.433333,10.55
DK,SKAGEN HAVN,,57.716667,10.6
DK,HIRTSHALS,,57.6,9.966667
DK,HANSTHOLM,,57.133333,8.6
DK,LEMVIG,,56.583333,8.283333
DK,HOLSTEBRO-STUER,,56.5,8.583333
DK,THISTED,,56.95,8.7
US,BUFFALO,,42.883333,-78.883333
US,DUNKIRK,,42.483333,-79.333333
US,CLEVELAND,,41.5,-81.716667
CR,PUERTO MOIN,,10,-83.083333
CR,PUERTO LIMON,,9.983333,-83.016667
PR,ARECIBO,,18.483333,-66.7
PR,BAHIA DE FAJARDO,,18.333333,-65.633333
PR,ENSENADA HONDA,,18.233333,-65.633333
PR,BAHIA DE JOBOS,,17.95,-66.183333
PR,PLAYA DE PONCE,,17.983333,-66.616667
PR,PLAYA DE GUAYANILLA,,18.016667,-66.766667
GR,IRAKLION,,35.35,25.15
GR,RETHIMNON,,35.366667,24.466667
TR,MERSIN,,36.8,34.633333
TR,ISKENDERUN,,36.6,36.166667
TR,ANTALYA,,36.833333,30.616667
TR,TASUCU,,36.316667,33.883333
TR,HOPA,,41.416667,41.4
TR,RIZE,,41.066667,40.516667
TR,TRABZON,,41.016667,39.766667
TR,GIRESUN,,40.933333,38.4
TR,SAMSUN,,41.3,36.35
TR,INEBOLU,,41.983333,33.766667
TR,ZONGULDAK,,41.466667,31.816667
TR,EREGLI,,41.3,31.45
TR,HAYDARPASA,,41,29.016667
TR,DERINCE BURNU,,40.75,29.816667
TR,GOLCUK BURNU,,40.733333,29.816667
TR,BANDIRMA,,40.35,27.966667
TR,NEMRUT LIMANI BAY,,38.766667,26.916667
TR,MARMARIS,,36.85,28.283333
TR,FETHIYE,,36.633333,29.1
TR,YAKACIK,,36.716667,36.183333
TR,GULLUK,,37.25,27.616667
VU,PORT VILA,,-17.733333,168.316667
CA,SOURIS HARBOUR,,46.35,-62.25
EG,BUR SAFAGA,,26.733333,33.95
EG,AS SUWAYS,,29.966667,32.55
EG,NORTH AIN SUKHNA PORT,,29.65,32.366667
EG,SOKHNA PORT GAS TANKER TERMINAL,,29.683333,32.366667
ID,SABANG,,5.883333,95.316667
CO,PUERTO BOLIVAR,,12.25,-71.966667
MX,GUAYMAS,,27.916667,-110.916667
MX,SANTA ROSALIA,,27.333333,-112.283333
MX,ENSENADA,,31.866667,-116.633333
MX,MANZANILLO,,19.05,-104.316667
MX,SALINA CRUZ,,16.166667,-95.2
MX,PICHILINGUE,,24.266667,-110.333333
DK,MARSTAL,,54.916667,10.333333
DK,AEROSKOBING,,54.883333,10.416667
TH,LAEM CHABANG,,13.083333,100.883333
TH,MAP TA PHUT,,12.666667,101.166667
TH,SATTAHIP,,12.616667,100.916667
ME,RISAN,,42.516667,18.7
ME,TIVAT,,42.433333,18.7
ME,BAR,,42.083333,19.083333
RU,SANKT-PETERBURG,,59.933333,30.3
RU,KRONSHTADT,,59.983333,29.783333
CY,KYRENIA,,35.35,33.333333
CY,LIMASSOL,,34.666667,33.05
CY,LARNACA,,34.916667,33.65
CY,FAMAGUSTA,,35.116667,33.933333
PA,PUERTO CRISTOBAL,,9.35,-79.916667
PA,PUERTO COLON,,9.366667,-79.883333
DK,NEKSO,,55.066667,15.133333
DK,RONNE,,55.1,14.7
DK,HASLE,,55.183333,14.7
DK,CHRISTIANSO HARBOR,,55.316667,15.183333
JM,MONTEGO BAY,,18.466667,-77.933333
MU,PORT LOUIS,,-20.15,57.5
MY,BINTULU PORT,,3.266667,113.066667
LR,MONROVIA,,6.316667,-10.816667
LR,BUCHANAN,,5.866667,-10.066667
OM,MINA RAYSUT,,16.933333,54.016667
OM,MINA QABUS,,23.633333,58.583333
OM,PORT OF SOHAR,,24.516667,56.633333
GB,LOWESTOFT,,52.483333,1.75
GB,BRIDLINGTON,,54.083333,-0.183333
GB,SCARBOROUGH,,54.283333,-0.4
GB,WHITBY,,54.483333,-0.616667
FR,RADE DE BREST,,48.383333,-4.5
FR,CONCARNEAU,,47.866667,-3.916667
UA,YALTA,,44.483333,34.166667
UA,FEODOSIYA,,45.016667,35.433333
UA,BERDYANSK,,46.75,36.783333
UA,MARIUPOL,,47.083333,37.566667
UA,SKADOVS'K,,46.1,32.916667
UA,ILLICHIVSK,,46.3,30.65
UA,ODESA,,46.483333,30.733333
UA,DNIPRO-BUZKYY,,46.733333,31.883333
PH,CEBU,,10.3,123.9
PH,SAN CARLOS,,10.483333,123.416667
PH,PORT CAPIZ,,11.6,122.716667
PH,SANTA CRUZ (MARINDUQUE ISL),,13.5,122.066667
PH,MANILA,,14.583333,120.966667
MC,MONACO,,43.733333,7.416667
US,PORT WING,,46.783333,-91.383333
US,SUPERIOR,,46.733333,-92.066667
US,DULUTH,,46.766667,-92.1
US,TWO HARBORS,,47.016667,-91.65
US,GRAND MARAIS,,46.683333,-85.966667
US,MARQUETTE,,46.533333,-87.383333
US,PRESQUE ISLE,,46.566667,-87.383333
KP,HAEJU HANG,,38,125.7
TZ,MTWARA,,-10.266667,40.2
GR,LIMIN SIROU,,37.433333,24.95
GR,AKRA KAVONISI,,35.516667,23.633333
CG,POINTE NOIRE,,-4.783333,11.833333
DK,KERTEMINDE,,55.45,10.666667
DK,NYBORG,,55.316667,10.8
DK,MIDDELFART,,55.5,9.733333
DK,ASSENS,,55.266667,9.883333
CA,CHANDLER,,48.366667,-64.666667
GB,MACDUFF,,57.666667,-2.5
GB,DUNBAR,,56,-2.516667
GB,GRANTON,,55.983333,-3.216667
GB,PETERHEAD,,57.5,-1.783333
GB,FRASERBURGH HARBOR,,57.683333,-2
GB,BUCKIE HARBOR,,57.683333,-2.966667
GB,LOSSIEMOUTH,,57.716667,-3.283333
GB,CROMARTY,,57.683333,-4.033333
GB,PORTMAHOMACK HARBOR,,57.833333,-3.833333
GB,HELMSDALE HARBOR,,58.116667,-3.65
GB,WICK,,58.433333,-3.083333
US,ADAK NAVAL AIR STATION,,51.866667,-176.633333
US,CRESCENT CITY,,41.75,-124.2
US,PRINCETOWN,,37.5,-122.483333
US,LONG BEACH,,33.766667,-118.183333
US,LOS ANGELES,,33.75,-118.25
US,PORT HUENEME,,34.15,-119.2
US,SANTA BARBARA,,34.416667,-119.683333
US,MORRO BAY,,35.366667,-120.85
US,NEAH BAY,,48.366667,-124.616667
FR,BASTIA,,42.7,9.45
FR,PORT DE PROPRIANO,,41.683333,8.9
FR,PORT D' AJACCIO,,41.916667,8.75
FR,L'ILE ROUSSE,,42.633333,8.933333
CA,BONAVISTA HARBOR,,48.65,-53.116667
DK,STUBBEKOBING,,54.883333,12.05
DK,STEGE,,54.983333,12.283333
GB,SAINT HELIER HARBOUR,,49.183333,-2.116667
GB,ALDERNEY HARBOUR,,49.733333,-2.2
GB,SAINT SAMPSON,,49.483333,-2.516667
GB,SAINT PETER PORT,,49.45,-2.533333
MA,TANGER,,35.783333,-5.816667
MA,PORT NADOR,,35.283333,-2.933333
MA,MOHAMMEDIA,,33.716667,-7.4
MA,CASABLANCA,,33.6,-7.616667
MA,SAFI,,32.3,-9.25
MA,TANGIER-MEDITERRANEAN,,35.9,-5.516667
ES,CUETA,,35.9,-5.316667
MA,PORT D AL HOCEIMA,,35.25,-3.916667
MA,EL JADIDA,,33.25,-8.5
MA,AGADIR,,30.433333,-9.633333
MA,EL JORF LASFAR,,33.116667,-8.616667
AE,FUJAYRAH HARBOR,,25.166667,56.333333
AE,MINA SAQR,,25.983333,56.05
AE,AL HAMRIYAH LPG TERMINAL,,25.466667,55.483333
AE,DUBAYY,,25.266667,55.3
AE,MINA JABAL ALI,,25.016667,55.05
AE,ABU ZABY,,24.5,54.333333
AE,JABAL AZ ZANNAH/RUWAYS,,24.2,52.7
AE,ASH SHARIQAH,,25.416667,55.366667
ZA,RICHARDS BAY,,-28.816667,32.083333
ZA,SALDANHA BAY,,-33.033333,17.966667
ZA,CAPE TOWN,,-33.916667,18.416667
ZA,SIMONSTOWN,,-34.183333,18.433333
ZA,MOSSEL BAY,,-34.183333,22.15
ZA,PORT ELIZABETH,,-33.966667,25.616667
ZA,DURBAN,,-29.866667,31.066667
MX,VERACRUZ,,19.2,-96.133333
MX,CIUDAD DEL CARMEN,,18.633333,-91.866667
GB,KIRKWALL,,58.983333,-2.966667
KH,KAMPONG SAOM,,10.633333,103.5
EC,MANTA,,-0.95,-80.716667
FR,CALAIS,,50.966667,1.85
FR,SAINT-VALERY-SUR-SOMME,,50.183333,1.616667
FR,PORT DU HAVRE-ANTIFER,,49.65,0.15
NO,HUSNES,,59.866667,5.766667
NO,AKRAHAMN,,59.266667,5.183333
NO,STAVANGER,,58.966667,5.75
NO,SKUDENESHAVN,,59.15,5.266667
NO,TANANGER,,58.933333,5.583333
NO,KIRKEHAMN,,58.233333,6.533333
NO,STUSVIK,,58,7.033333
NO,ARENDAL,,58.466667,8.766667
NO,KRAGERO,,58.866667,9.416667
NO,LARVIK,,59.05,10.033333
NO,HOLMESTRAND,,59.483333,10.3
NO,DRAMMEN,,59.733333,10.25
NO,DROBAK,,59.666667,10.65
NO,BUD,,62.9,6.916667
NO,HAREID,,62.366667,6.033333
NO,ALESUND,,62.466667,6.166667
NO,FLORO,,61.6,5.033333
NO,STOKKMARKNES,,68.566667,14.916667
NO,NARVIK,,68.433333,17.416667
NO,BODO,,67.283333,14.383333
NO,VADSO,,70.066667,29.75
CN,BASUO,,19.1,108.616667
SE,ORNSKOLDSVIK,,63.283333,18.716667
SE,UMEA HAMN,,63.7,20.35
SE,VASTERVIK,,57.766667,16.65
SE,STOCKHOLM,,59.333333,18.05
GR,MITILINI,,39.1,26.566667
GR,PLOMARION,,38.983333,26.366667
GR,KHIOS,,38.366667,26.133333
GR,NEON KARLOVAS,,37.8,26.683333
GR,PITHAGORION,,37.683333,26.95
LY,MERSA TOBRUQ,,32.083333,23.983333
LY,DARNAH,,32.766667,22.65
LY,BANGHAZI,,32.116667,20.05
LY,AL BURAYQAH,,30.416667,19.6
LY,MINA TARABULUS (TRIPOLI),,32.9,13.183333
IO,DIEGO GARCIA,,-7.35,72.466667
SI,PIRAN,,45.533333,13.566667
FO,TORSHAVN,,62,-6.75
FO,KONGSHAVN,,62.116667,-6.733333
GB,BRIDPORT HARBOUR,,50.716667,-2.766667
GB,NEWLYN,,50.1,-5.55
GB,PAR,,50.35,-4.7
GB,MEVAGISSEY,,50.266667,-4.783333
GB,BRIXHAM HARBOUR,,50.4,-3.516667
GB,TORQUAY HARBOUR,,50.466667,-3.533333
GB,PORTLAND HARBOUR,,50.583333,-2.433333
GB,DOVER HARBOR,,51.116667,1.333333
GB,RAMSGATE,,51.333333,1.416667
GB,FOLKESTONE HARBOUR,,51.083333,1.2
GB,FISHGUARD,,52.016667,-4.983333
GB,PORT TALBOT,,51.583333,-3.816667
GB,HOLYHEAD,,53.316667,-4.633333
ES,BERMEO,,43.416667,-2.716667
ES,PUERTO DE BILBAO,,43.35,-3.05
ES,GIJON,,43.55,-5.666667
ES,MARIN,,42.4,-8.7
ES,VIGO,,42.233333,-8.716667
DE,HEILIGENHAFEN,,54.366667,10.983333
DE,STRALSUND,,54.316667,13.1
DE,ORTH,,54.45,11.05
IT,MESSINA,,38.2,15.566667
IT,PORTO DI PALERMO,,38.133333,13.366667
IT,TRAPANI,,38.016667,12.5
IT,MARSALA,,37.783333,12.433333
IT,PORTO EMPEDOCLE,,37.283333,13.533333
IT,LICATA,,37.1,13.933333
IT,GELA,,37.066667,14.25
IT,SIRACUSA,,37.05,15.283333
IT,AUGUSTA,,37.216667,15.233333
IT,CATANIA,,37.5,15.1
IT,TERMINI IMERESE,,37.983333,13.7
BB,BRIDGETOWN,,13.1,-59.633333
KR,MUKHO,,37.566667,129.116667
KR,SOKCH'O HANG,,38.2,128.6
KR,PUSAN,,35.1,129.033333
KR,CHEJU HANG,,33.516667,126.533333
KR,YOSU,,34.733333,127.75
KR,TONGHAE,,37.533333,129.15
BR,PORTO DE SUAPE,,-8.4,-34.966667
BR,PORTOCEL,,-19.85,-40.05
BR,RECIFE,,-8.05,-34.866667
BR,PORTO DE MACEIO,,-9.666667,-35.733333
BR,PORT OF ILHEUS,,-14.783333,-39.016667
BR,PORT DE SALVADOR,,-12.966667,-38.516667
BR,TUBARAO,,-20.283333,-40.25
QA,RAS LAFFAN,,25.916667,51.583333
DZ,ANNABA,,36.916667,7.766667
DZ,SKIKDA,,36.883333,6.916667
DZ,BEJAIA,,36.75,5.083333
DZ,DELLYS,,36.916667,3.916667
DZ,ALGER,,36.766667,3.066667
DZ,MOSTAGANEM,,35.933333,0.083333
DZ,ARZEW,,35.85,-0.3
DZ,ARZEW EL DJEDID,,35.816667,-0.25
DZ,ORAN,,35.7,-0.633333
DZ,MERS EL KEBIR,,35.733333,-0.7
DZ,BENI SAF,,35.3,-1.383333
DZ,GHAZAOUET,,35.1,-1.866667
DZ,JIJEL,,36.833333,5.783333
DZ,PORT METHANIER,,36.883333,6.95
DZ,DJEN-DJEN,,36.816667,5.883333
IN,TUTICORIN,,8.8,78.166667
IN,CHENNAI (MADRAS),,13.1,80.3
IN,KAKINADA BAY,,17,82.316667
IN,VISHAKHAPATNAM,,17.683333,83.3
IN,PARADIP,,20.266667,86.683333
IN,KAMARAJAR PORT,,13.266667,80.316667
IN,KARAIKAL PORT,,10.833333,79.866667
SE,DEGERHAMN,,56.35,16.416667
CA,VICTORIA HARBOR,,48.433333,-123.383333
CA,WESTVIEW,,49.833333,-124.516667
CA,POWELL RIVER,,49.866667,-124.533333
IT,IMPERIA,,43.883333,8.033333
IT,SAVONA,,44.316667,8.5
IT,GENOVA,,44.4,8.933333
IT,LA SPEZIA,,44.1,9.833333
IT,MARINA DI CARRARA,,44.033333,10.033333
IT,LIVORNO,,43.55,10.316667
CA,KINGSVILLE,,42.016667,-82.733333
RU,KORSAKOV,,46.616667,142.766667
RU,NEVELSK,,46.666667,141.866667
RU,KHOLMSK,,47.05,142.05
PT,LAJES,,38.4,-28.266667
PT,PONTA DELGADA,,37.733333,-25.666667
PT,HORTA,,38.533333,-28.633333
GR,RODHOS,,36.45,28.233333
AU,STANLEY,,-40.766667,145.283333
AU,BURNIE,,-41.05,145.95
JP,MOMBETSU KO,,44.35,143.35
JP,ABASHIRI KO,,44.016667,144.283333
JP,NEMURO KO,,43.333333,145.583333
JP,HANASAKI KO,,43.283333,145.583333
JP,KUSHIRO KO,,42.983333,144.366667
JP,TOMAKOMAI KO,,42.633333,141.633333
JP,HAKODATE KO,,41.783333,140.716667
JP,ESASI KO,,41.866667,140.116667
JP,OTARU KO,,43.2,141.016667
JP,RUMOI KO,,43.95,141.633333
JP,WAKKANAI,,43.416667,141.683333
JP,AOMORI KO,,40.833333,140.75
JP,HACHINOHE KO,,40.533333,141.55
JP,MIYAKO,,39.633333,141.983333
JP,ONAGAWA,,38.45,141.45
JP,ONAHAMA KO,,36.933333,140.9
JP,KASHIMA KO,,35.933333,140.7
JP,KISARAZU KO,,35.366667,139.883333
JP,CHIBA KO,,35.583333,140.066667
JP,KATSUNAN KO,,35.666667,139.983333
JP,KAWASAKI KO,,35.5,139.766667
JP,YOKOHAMA KO,,35.45,139.583333
JP,OITA KO,,33.25,131.666667
JP,SAGANOSEKI KO,,33.25,131.866667
JP,TSUKUMI KO,,33.083333,131.866667
JP,SAIKI KO,,32.966667,131.933333
JP,HOSOSHIMA KO,,32.433333,131.666667
JP,SHIBUSHI WAN,,31.466667,131.1
JP,MINAMATA KO,,32.2,130.383333
JP,MIIKE KO,,33,130.416667
JP,HAKATA,,33.6,130.4
JP,HAMADA KO,,34.9,132.083333
JP,AKITA-FUNAKAWA KO,,39.833333,140
JP,TAKAMATSU,,34.35,134.05
JP,KOMATSUSHIMA,,34.016667,134.6
JP,TACHIBANA,,33.866667,134.666667
JP,SUSAKI KO,,33.383333,133.3
JP,MATSUYAMA,,33.85,132.7
JP,KIKUMA KO,,34.033333,132.833333
JP,IMABARI KO,,34.066667,133.016667
JP,NIIHAMA,,33.983333,133.283333
JP,MARUGAME KO,,34.3,133.783333
JP,UBE KO,,33.933333,131.233333
JP,SHIMODA KO,,34.666667,138.95
JP,OMAEZAKI KO,,34.6,138.233333
JP,NAGOYA KO,,35.066667,136.866667
JP,YOKKAICHI,,34.966667,136.633333
JP,WAKAYAMA-SHIMOTSU KO,,34.2,135.133333
JP,SAKAI-SENBOKU,,34.55,135.433333
JP,HIMEJI,,34.75,134.633333
JP,KAKOGAWA,,34.7,134.833333
JP,BEPPU,,33.316667,131.516667
JP,KOKURA KO,,33.883333,130.883333
JP,ISIKARI WAN,,43.233333,141.366667
JP,TSURUGA KO,,35.65,136.066667
JP,NAOETSU KO,,37.183333,138.25
JP,HABU KO,,34.283333,133.183333
JP,SHINGU,,33.666667,135.983333
JP,TOKACHI,,42.25,143.3
JP,TONDA,,34.033333,131.75
JP,EASTERN PART OF NIIGATA-KO,,38.016667,139.233333
JP,FUNABASHI,,35.666667,139.95
JP,SOMA,,37.833333,140.95
JP,HIROHATA,,34.766667,134.633333
JP,MEGA,,34.783333,134.7
JP,SHIKAMA,,34.766667,134.65
JP,MIKAWA,,34.716667,137.3
JP,FUSHIKI-TOYAMA,,36.766667,137.133333
JP,HIGASHI-HARIMA,,34.7,134.833333
JP,OSAKA,,34.65,135.433333
JP,ISHIKARI BAY NEW PORT,,43.216667,141.283333
HR,UMAG,,45.433333,13.516667
HR,ROVINJ,,45.083333,13.633333
HR,PULA,,44.883333,13.8
HR,SPLIT,,43.5,16.433333
VE,LA GUAIRA,,10.616667,-66.933333
VE,CARUPANO,,10.7,-63.25
VE,GUIRIA,,10.566667,-62.3
GI,EUROPA POINT,,36.133333,-5.35
BH,KHALIFA BIN SALMAN,,26.25,50.75
AL,DURRES,,41.316667,19.45
CA,LOCKEPORT,,43.7,-65.116667
CA,ST JOHN,,45.266667,-66.05
LV,VENTSPILS,,57.4,21.533333
LV,LIEPAJA,,56.516667,21.016667
US,SCITUATE,,42.2,-70.716667
US,HYANNIS PORT,,41.633333,-70.3
US,VINEYARD HAVEN,,41.45,-70.6
US,MONTAUK HARBOR,,41.066667,-71.933333
US,GREENPORT,,41.1,-72.366667
US,NEW HAVEN,,41.233333,-72.916667
US,PORT JEFFERSON,,40.95,-73.083333
US,BRIDGEPORT,,41.166667,-73.183333
US,ROCKPORT,,42.666667,-70.616667
US,CRIEHAVEN,,43.833333,-68.883333
US,MATINICUS,,43.866667,-68.883333
US,ROCKLAND,,44.1,-69.1
GH,TAKORADI,,4.883333,-1.733333
GH,SEKONDI,,4.95,-1.7
GH,TEMA,,5.616667,0.016667
SO,BERBERA,,10.45,45.016667
SO,BOOSAASO,,11.283333,49.183333
MP,TINIAN,,14.966667,145.616667
ES,MALAGA,,36.716667,-4.416667
ES,MOTRIL,,36.75,-3.516667
ES,ADRA,,36.733333,-3.033333
ES,ALMERIA,,36.833333,-2.466667
ES,PUERTO DE CARBONERAS,,37,-1.883333
ES,CARTAGENA,,37.583333,-0.983333
ES,TORREVIEJA,,37.966667,-0.683333
ES,ALICANTE,,38.333333,-0.483333
ES,PUERTO DE GANDIA,,39,-0.15
ES,VALENCIA,,39.45,-0.316667
ES,SAGUNTO,,39.65,-0.216667
ES,EL GRAO,,39.966667,0.016667
ES,TARRAGONA,,41.1,1.233333
ES,BARCELONA,,41.35,2.166667
ES,SAN FELIU DE GUIXOLS,,41.783333,3.033333
ES,PALAMOS,,41.833333,3.116667
ES,PUERTO DE GARRUCHA,,37.183333,-1.816667
ES,VILLANUEVA Y GELTRU,,41.233333,1.733333
BG,BURGAS,,42.483333,27.483333
BG,VARNA,,43.183333,27.966667
IT,PORTO DI BARLETTA,,41.316667,16.283333
IT,MANFREDONIA,,41.616667,15.916667
IT,VASTO,,42.116667,14.716667
IT,ORTONA,,42.35,14.416667
IT,PESCARA,,42.466667,14.216667
IT,ANCONA,,43.616667,13.5
IT,PORTO DI LIDO-VENEZIA,,45.416667,12.433333
IT,TRIESTE,,45.65,13.766667
IT,MUGGIA,,45.6,13.766667
IT,MOLFETTA,,41.216667,16.6
IT,CROTONE,,39.083333,17.133333
IT,TARANTO,,40.466667,17.2
IT,GALLIPOLI,,40.05,17.983333
IT,OTRANTO,,40.15,18.5
IT,MONOPOLI,,40.95,17.3
IT,BARI,,41.133333,16.866667
IT,BRINDISI,,40.65,17.983333
IT,TORRE DEL GRECO,,40.783333,14.366667
IS,DALVIK,,65.983333,-18.516667
ES,PUERTO DE ALCUDIA,,39.833333,3.133333
ES,PALMA DE MALLORCA,,39.566667,2.633333
